Date,24 Hour Trading Vol
1597708800000,1205602497.4715855
1597795200000,1369923734.1154535
1597881600000,1284389744.9421294
1597968000000,929538066.1449765
1598054400000,883933358.5883433
1598140800000,894903951.0590583
1598227200000,648995674.0787561
1598313600000,625236101.8649032
1598400000000,689992051.6129872
1598486400000,635597340.4005109
1598572800000,696363124.0899982
1598659200000,620546327.986486
1598745600000,612541772.7621024
1598832000000,864677654.7657354
1598918400000,1063299339.9102694
1599004800000,1743975713.632733
1599091200000,2943903921.1459293
1599177600000,4473930334.5484915
1599264000000,3974134939.433115
1599350400000,2527204394.2975407
1599436800000,2118855129.1330779
1599523200000,1608501251.680737
1599609600000,2033263260.3556712
1599696000000,1469258218.2693024
1599782400000,1315955417.4974802
1599868800000,1399988509.752815
1599955200000,1329738771.9897666
1600041600000,1345876744.27392
1600128000000,1483336332.591586
1600214400000,1554818739.2956004
1600300800000,1806748370.6796725
1600387200000,1489040218.7174904
1600473600000,1749380899.6442592
1600560000000,1458536038.1029217
1600646400000,1408041909.6265028
1600732800000,1682398926.3841693
1600819200000,1143586311.2725468
1600905600000,1254630581.657882
1600992000000,831142491.0264149
1601078400000,1225221035.080183
1601164800000,1113904299.0548782
1601251200000,1127556121.47828
1601337600000,1049455071.517816
1601424000000,880412927.626059
1601510400000,856393920.8574688
1601596800000,839075250.1189159
1601683200000,950172141.214777
1601769600000,1059890000.5960848
1601856000000,965646276.3484746
1601942400000,926238182.009006
1602028800000,982640365.8974334
1602115200000,773280902.8088973
1602201600000,841222647.9512653
1602288000000,910975211.6302116
1602374400000,963283977.343217
1602460800000,741684564.0350412
1602547200000,897401134.3229108
1602633600000,791416994.7550426
1602720000000,755805045.9544182
1602806400000,699495000.9106984
1602892800000,704022988.5075
1602979200000,539961291.132538
1603065600000,539944893.3814775
1603152000000,616969107.2912395
1603238400000,932476344.5812578
1603324800000,716434122.018558
1603411200000,713734736.9226853
1603497600000,718294813.5695976
1603584000000,637848183.284681
1603670400000,520935156.8834835
1603756800000,745584132.812543
1603843200000,678888197.6663495
1603929600000,669032283.9751012
1604016000000,745303368.9714867
1604102400000,704077213.4882835
1604188800000,767531006.5801009
1604275200000,608682464.0742211
1604361600000,700425157.2406024
1604448000000,647916560.3783978
1604534400000,647211502.9201522
1604620800000,758550823.9655175
1604707200000,737410152.3058194
1604793600000,808437569.8744966
1604880000000,597157790.1909573
1604966400000,764023160.5813231
1605052800000,663760733.7461019
1605139200000,670627797.6756346
1605225600000,677677494.6364515
1605312000000,612834261.675716
1605398400000,638371882.3664191
1605484800000,657249344.7013028
1605571200000,614383770.8345109
1605657600000,797296066.210851
1605744000000,1061617079.3409582
1605830400000,762903574.1132225
1605916800000,791787366.1491635
1606003200000,1650443139.3555484
1606089600000,1569408333.3345134
1606176000000,1448663967.412368
1606262400000,2569591004.3873634
1606348800000,1773571298.8836637
1606435200000,1777378516.4762168
1606521600000,1098295535.9099233
1606608000000,993900866.5510979
1606694400000,855564507.3828869
1606780800000,1022464009.4714342
1606867200000,1325676768.1113565
1606953600000,789193124.3054954
1607040000000,617035240.3373024
1607126400000,749198175.2520218
1607212800000,694811657.2650316
1607299200000,727691045.2593412
1607385600000,587735241.1725231
1607472000000,724909048.7368293
1607558400000,860881996.8907851
1607644800000,601080681.5216411
1607731200000,645429632.2155341
1607817600000,640076158.3677526
1607904000000,569482172.7731882
1607990400000,529218623.29512656
1608076800000,663257678.3751656
1608163200000,726161528.7841566
1608249600000,1099974957.6801963
1608336000000,842218283.6326222
1608422400000,665356128.9342959
1608508800000,957919564.8037282
1608595200000,883419768.2856585
1608681600000,898658205.9749632
1608768000000,958132478.8622253
1608854400000,994285046.7428832
1608940800000,1020924834.7868865
1609027200000,856889525.2802724
1609113600000,1224461271.3579772
1609200000000,970352215.9841713
1609286400000,1072270405.2570567
1609372800000,1055738424.1298763
1609459200000,1231160612.56954
1609545600000,741705294.2429444
1609632000000,927014804.1889011
1609718400000,1345786636.0236819
1609804800000,1819580209.4367435
1609891200000,1699302025.2275798
1609977600000,1606750845.4571185
1610064000000,2111753236.2767045
1610150400000,1863478582.3775685
1610236800000,1810289727.5436811
1610323200000,2080692092.2499566
1610409600000,1706368167.4987564
1610496000000,2105779231.942485
1610582400000,1056283724.9934592
1610668800000,1255212720.4670877
1610755200000,1465077080.3600328
1610841600000,1365604384.164025
1610928000000,1289872845.2533755
1611014400000,1250859936.2378097
1611100800000,1158453014.4283664
1611187200000,1311358697.3773456
1611273600000,1402064859.6066587
1611360000000,1658863004.0213392
1611446400000,1108680423.3159966
1611532800000,1173414463.1238158
1611619200000,1394838347.9095826
1611705600000,918613915.268727
1611792000000,1152845141.2757695
1611878400000,811142539.2558234
1611964800000,4099687130.7467604
1612051200000,1807492084.5349753
1612137600000,1697690360.394583
1612224000000,1828729618.1711347
1612310400000,1441771544.7948482
1612396800000,1370963145.1582482
1612483200000,1423573702.7482965
1612569600000,1757572789.2499528
1612656000000,1750414292.3825328
1612742400000,1914923368.2643845
1612828800000,2602462164.289034
1612915200000,3702271397.4244704
