Date,24 Hour Trading Vol
1387065600000,0.0
1387238400000,0.0
1387324800000,0.0
1387411200000,0.0
1387497600000,0.0
1387584000000,0.0
1387670400000,0.0
1387756800000,0.0
1387843200000,0.0
1387929600000,0.0
1388016000000,0.0
1388102400000,408643.0
1388188800000,478134.0
1388275200000,316038.0
1388361600000,327022.0
1388448000000,307971.0
1388534400000,307264.0
1388620800000,284156.0
1388707200000,329196.0
1388793600000,277419.0
1388880000000,266031.0
1388966400000,263267.0
1389052800000,217425.0
1389139200000,162084.0
1389225600000,310963.0
1389398400000,566763.0
1389484800000,988125.0
1389571200000,285017.0
1389657600000,407551.0
1389744000000,609000.0
1389830400000,1233290.0
1389916800000,505645.0
1390003200000,728832.0
1390089600000,2988120.0
1390176000000,4130400.0
1390262400000,15755000.0
1390348800000,8429050.0
1390435200000,5292870.0
1390521600000,5455430.0
1390608000000,4218540.0
1390694400000,2999100.0
1390780800000,4380960.0
1390867200000,2342040.0
1390953600000,1655470.0
1391040000000,2315200.0
1391126400000,1761990.0
1391212800000,942077.0
1391299200000,1078910.0
1391385600000,2666580.0
1391472000000,2153020.0
1391558400000,2776340.0
1391644800000,2558690.0
1391731200000,1300450.0
1391817600000,920436.0
1391904000000,1606290.0
1391990400000,3879580.0
1392076800000,5329270.0
1392163200000,9410190.0
1392249600000,6483360.0
1392336000000,6790370.0
1392422400000,5157380.0
1392508800000,2040190.0
1392595200000,2677330.0
1392681600000,1810460.0
1392768000000,2543810.0
1392854400000,2579030.0
1392940800000,2244760.0
1393027200000,1357950.0
1393113600000,2717000.0
1393200000000,2002070.0
1393286400000,4562050.0
1393372800000,2828610.0
1393459200000,1653380.0
1393545600000,1520760.0
1393632000000,1287020.0
1393718400000,1462920.0
1393804800000,3500170.0
1393891200000,3702770.0
1393977600000,3751760.0
1394064000000,1201690.0
1394150400000,1115930.0
1394236800000,1561350.0
1394323200000,1392230.0
1394409600000,1410540.0
1394496000000,1512960.0
1394582400000,3095220.0
1394668800000,4802550.0
1394755200000,2034310.0
1394841600000,981617.0
1394928000000,842284.0
1395014400000,826392.0
1395100800000,1440580.0
1395187200000,1404530.0
1395273600000,1344220.0
1395360000000,851266.0
1395446400000,2159120.0
1395532800000,721895.0
1395619200000,1106710.0
1395705600000,1058880.0
1395792000000,825569.0
1395878400000,1466000.0
1395964800000,2656380.0
1396051200000,1535000.0
1396137600000,1425080.0
1396224000000,1380130.0
1396310400000,845770.0
1396396800000,1385560.0
1396483200000,1151820.0
1396569600000,1043010.0
1396656000000,473934.0
1396742400000,701008.0
1396828800000,781320.0
1396915200000,667073.0
1397001600000,440661.0
1397088000000,862264.0
1397174400000,1096790.0
1397260800000,503227.0
1397347200000,512104.0
1397433600000,1416560.0
1397520000000,2503670.0
1397606400000,6425170.0
1397692800000,3792830.0
1397779200000,1511350.0
1397865600000,1622690.0
1397952000000,1089990.0
1398038400000,1021950.0
1398124800000,301520.9758149096
1398211200000,382004.4158280931
1398297600000,457138.68252094625
1398384000000,1530049.6170221034
1398470400000,461904.2951188775
1398556800000,379467.3919673855
1398643200000,909066.6637038179
1398729600000,689680.7110231462
1398816000000,584361.8656440872
1398902400000,250601.95504789532
1398988800000,260767.7617997225
1399075200000,242558.58077730192
1399161600000,278299.4587869672
1399248000000,267164.90039487527
1399334400000,366207.1038400214
1399420800000,320111.2165348693
1399507200000,244134.3656331271
1399593600000,338134.6093878274
1399680000000,249835.76059145856
1399766400000,206683.93185064473
1399852800000,270484.63705675007
1399939200000,197555.78124773843
1400025600000,235677.48778815058
1400112000000,321964.6433284918
1400198400000,281078.4940029858
1400284800000,137637.59725713806
1400371200000,181465.13555834387
1400457600000,194345.63506468924
1400544000000,330817.4287875723
1400630400000,352556.6895635557
1400716800000,647432.5554078412
1400803200000,579951.4388021945
1400889600000,293324.400539169
1400976000000,604761.786019568
1401062400000,388456.33679040516
1401148800000,305845.0489462642
1401235200000,236380.43389813174
1401321600000,166719.15775549872
1401408000000,516748.7025180654
1401494400000,357018.8621577829
1401580800000,796888.7790690007
1401667200000,400827.728220516
1401753600000,318497.3447698248
1401840000000,284503.5848884298
1401926400000,226241.29395496895
1402012800000,219138.74158918386
1402099200000,170187.79832012398
1402185600000,143386.70421712165
1402272000000,169154.20883310554
1402358400000,256310.82857933381
1402444800000,596746.1562663943
1402531200000,371718.1416103813
1402617600000,209232.92589891143
1402704000000,152848.58558628426
1402790400000,139572.22803197155
1402876800000,230593.1263300418
1402963200000,93801.61857767912
1403049600000,121916.22561330261
1403136000000,176623.7844540993
1403222400000,153990.7859809239
1403308800000,141662.3326313662
1403395200000,190192.1701839279
1403481600000,413141.7927699336
1403568000000,337499.2405529671
1403654400000,440148.50772194244
1403740800000,260341.25131044138
1403827200000,197491.24172068608
1403913600000,172882.8729158
1404000000000,167112.00106203818
1404086400000,227941.4836136466
1404172800000,281008.07527398015
1404259200000,308134.76805264776
1404345600000,217146.33652173527
1404432000000,225473.8281336414
1404518400000,146895.73950318823
1404604800000,165087.15635612514
1404691200000,112643.63063642933
1404777600000,258465.7807322523
1404864000000,582491.0484087949
1404950400000,307369.6969521643
1405036800000,161189.67841999963
1405123200000,100272.05648199598
1405209600000,119564.09141692823
1405296000000,131658.5146103493
1405382400000,137313.94754119316
1405468800000,187919.6327366031
1405555200000,174218.5041106261
1405641600000,148123.38098307812
1405728000000,84045.55391912168
1405814400000,104139.76996726064
1405900800000,70796.74353469397
1405987200000,216786.44702627708
1406073600000,112857.89073440284
1406160000000,103790.67021802084
1406246400000,72785.15333238563
1406332800000,62372.9926700664
1406419200000,117616.92330260242
1406505600000,124108.53062957204
1406592000000,73476.18503710558
1406678400000,81071.42227532966
1406764800000,73056.81264159817
1406851200000,85695.6704245074
1406937600000,49681.3687382322
1407024000000,73882.22652088587
1407110400000,118385.73689541951
1407196800000,135289.85571486066
1407283200000,120635.70011305301
1407369600000,116049.9305388109
1407456000000,80292.7155024296
1407542400000,56476.79110232439
1407628800000,72934.21044199486
1407715200000,92772.94046631461
1407801600000,99766.10793992745
1407888000000,90521.04490508504
1407974400000,98873.9130922503
1408060800000,227240.5677054835
1408147200000,101155.14929028663
1408233600000,70795.24127447078
1408320000000,107259.42040956768
1408406400000,78619.8971992651
1408492800000,111784.25777864686
1408579200000,89494.68478844107
1408665600000,72388.38247131646
1408752000000,46313.58932910933
1408838400000,34617.841645551016
1408924800000,195794.05553756584
1409011200000,385095.9961954482
1409097600000,98007.89821197557
1409184000000,63552.52987820918
1409270400000,42301.423663666734
1409356800000,42216.21253403174
1409443200000,93316.4675551163
1409529600000,68161.31341528882
1409616000000,50690.91336699972
1409702400000,82364.12207217951
1409788800000,209731.69040114566
1409875200000,137981.0267409964
1409961600000,556642.0168686527
1410048000000,240019.18882105287
1410134400000,237281.5774366823
1410220800000,196829.63002584083
1410307200000,170194.52365473218
1410393600000,255972.25830868987
1410480000000,180162.15379050045
1410566400000,632202.9133102222
1410652800000,3035528.395125325
1410739200000,1501571.5175682437
1410825600000,510189.9025912558
1410912000000,1383904.9663281683
1410998400000,2104863.707253506
1411084800000,804693.4618208872
1411171200000,918721.089186807
1411257600000,458001.75308143557
1411344000000,555971.9160274559
1411430400000,663237.5536538162
1411516800000,1194387.0390597903
1411603200000,2270586.704953772
1411689600000,4611696.321490123
1411776000000,2787548.0811301717
1411862400000,2010790.0424346852
1411948800000,1080299.4784060773
1412035200000,669288.97798784
1412121600000,906327.896947674
1412208000000,1224266.345007601
1412294400000,1042460.6878147915
1412380800000,647947.1414245528
1412467200000,1049356.0846141628
1412553600000,1216829.1458918708
1412640000000,951136.9241345035
1412726400000,651249.5890485081
1412812800000,631198.5384196389
1412899200000,435585.6930046343
1412985600000,379348.19431863376
1413072000000,307482.78986317985
1413158400000,340161.0601518249
1413244800000,463617.5897031497
1413331200000,651654.5652830878
1413417600000,304619.1021768461
1413504000000,276701.68056555075
1413590400000,271633.11015374673
1413676800000,228354.60485929955
1413763200000,512986.2774723028
