Date,Market Cap
1556323200000,11597995.598585173
1556409600000,11038517.246430347
1556496000000,9288212.331070656
1556582400000,7477597.705333404
1556668800000,9332879.031491354
1556755200000,9280224.872988395
1556841600000,8891333.30897684
1556928000000,8955629.303512754
1557014400000,8350998.167417221
1557100800000,7910188.375280299
1557187200000,8147697.346860495
1557273600000,7512418.500704955
1557360000000,7116084.668899641
1557446400000,6796234.573244426
1557532800000,8118766.8388887495
1557619200000,10168666.005191118
1557705600000,11260147.515432395
1557792000000,18947310.4557418
1557878400000,16665799.202633055
1557964800000,20738305.297899127
1558051200000,23552487.138345573
1558137600000,31299208.078613956
1558224000000,26678408.34676415
1558310400000,41681357.74350744
1558396800000,66604903.12068474
1558483200000,62459642.03780136
1558569600000,46878984.71453992
1558656000000,57629891.399392046
1558742400000,54996274.327640206
1558828800000,54013343.7537088
1558915200000,52600982.4106417
1559001600000,48249663.5228608
1559088000000,50823040.713958964
1559174400000,47821537.80628897
1559260800000,42600957.27020902
1559347200000,49723944.581620224
1559433600000,46228763.96926077
1559520000000,43550002.73463604
1559606400000,42881156.96830865
1559692800000,45295451.67379857
1559779200000,49638985.77589161
1559865600000,50499381.98705505
1559952000000,52893272.32213757
1560038400000,56724814.597029604
1560124800000,55710274.59470173
1560211200000,59107812.90467676
1560297600000,51420080.14114724
1560384000000,51535963.68612039
1560470400000,49975244.82925779
1560556800000,45637339.24130931
1560643200000,48117850.638910025
1560729600000,50240871.9315466
1560816000000,46777411.148546115
1560902400000,48709215.9153947
1560988800000,49859833.7031693
1561075200000,48851915.16555594
1561161600000,45743869.913991764
1561248000000,47416092.084097244
1561334400000,45620125.311411686
1561420800000,44753023.924934536
1561507200000,41373470.27392949
1561593600000,38734904.11679759
1561680000000,42164738.77447959
1561766400000,41898477.225710675
1561852800000,51922816.68145897
1561939200000,48567202.961990826
1562025600000,48492349.383932285
1562112000000,46885776.08767703
1562198400000,41923684.088597976
1562284800000,39593808.55140861
1562371200000,39966864.42293798
1562457600000,38514627.58036139
1562544000000,38417837.92950353
1562630400000,36185159.20980829
1562716800000,34907619.822241776
1562803200000,35261877.19657901
1562889600000,31441314.491103597
1562976000000,34237784.59946981
1563062400000,36146828.87760338
1563148800000,31117634.209929466
1563235200000,30148521.101809222
1563321600000,26238465.205937084
1563408000000,28639861.29528767
1563494400000,29745100.854634758
1563580800000,29152034.388742156
1563667200000,30493646.760010928
1563753600000,29191825.677322306
1563840000000,27766875.39466431
1563926400000,25046830.793556567
1564012800000,26256529.641490635
1564099200000,26551219.211016078
1564185600000,27660069.959090654
1564272000000,25924344.86299979
1564358400000,25550071.093156237
1564444800000,24812612.490064576
1564531200000,25015174.163468745
1564617600000,24649793.515025653
1564704000000,23077095.521473676
1564790400000,24092974.523641985
1564876800000,23115758.483684737
1564963200000,22212546.044473246
1565049600000,25449415.368029878
1565136000000,33082693.42046307
1565222400000,36553330.07298043
1565308800000,31019101.42443758
1565395200000,26641234.709266223
1565481600000,32812953.39407727
1565568000000,35762186.3855206
1565654400000,37135487.986995585
1565740800000,35917458.803251386
1565827200000,32101938.197544865
1565913600000,31730119.044654556
1566000000000,28958170.21938412
1566086400000,30667664.066146076
1566172800000,30313833.713301953
1566259200000,33642650.01009578
1566345600000,34246470.686036184
1566432000000,33538253.148506485
1566518400000,36706414.056304306
1566604800000,33651223.31612201
1566691200000,32344410.06923249
1566777600000,29632317.840094198
1566864000000,30283095.00069205
1566950400000,30890295.543087874
1567036800000,28044862.533410348
1567123200000,25424797.924355265
1567209600000,26906600.667977557
1567296000000,25657991.281462643
1567382400000,26523188.303910296
1567468800000,29561673.31319711
1567555200000,31153185.218758844
1567641600000,30936056.823457424
1567728000000,32604127.367152005
1567814400000,29853630.10107608
1567900800000,30049379.887391888
1567987200000,30293091.01111858
1568073600000,30968735.173803143
1568160000000,29631104.188523393
1568246400000,28773150.356861956
1568332800000,28281247.36017025
1568419200000,28393615.60136675
1568505600000,28725026.204846047
1568592000000,28108124.855697643
1568678400000,28214274.18803569
1568764800000,29489405.005474266
1568851200000,31328841.674051117
1568937600000,30052893.146863516
1569024000000,29744382.262820132
1569110400000,29411612.648096804
1569196800000,27052540.346957386
1569283200000,26967501.14087807
1569369600000,24911381.759474274
1569456000000,24145546.092095386
1569542400000,23307889.2200778
1569628800000,23755601.728857387
1569715200000,24431713.779271595
1569801600000,23897300.756354522
1569888000000,23703593.30660039
1569974400000,23741134.927408595
1570060800000,23741134.927408595
1570147200000,23382568.62470535
1570233600000,23347983.93133891
1570320000000,23366450.364832003
1570406400000,22596881.869579107
1570492800000,23934200.518902462
1570579200000,27082557.66361709
1570665600000,31445833.531710453
1570752000000,35424535.96603727
1570838400000,35217767.4317386
1570924800000,34301394.752817206
1571011200000,32835902.628268506
1571097600000,33432953.564620264
1571184000000,31483215.804624975
1571270400000,30555707.72736601
1571356800000,31324266.810866565
1571443200000,29276470.57002541
1571529600000,30337521.82875495
1571616000000,30337924.70710583
1571702400000,33037554.733709607
1571788800000,32156352.162030675
1571875200000,29725524.294027667
1571961600000,30780732.151789166
1572048000000,32650750.170596555
1572134400000,31756643.735934265
1572220800000,32922438.048618514
1572307200000,33194870.29037544
1572393600000,33513836.403228186
1572480000000,31980389.64421996
1572566400000,32342119.843158156
1572652800000,32796812.313399762
1572739200000,32319801.18137385
1572825600000,32214064.32265862
