Date,24 Hour Trading Vol
1556323200000,43158348.3665803
1556409600000,9750768.053556936
1556496000000,8388214.176948644
1556582400000,8206899.938136298
1556668800000,23996173.170158293
1556755200000,9648802.459848048
1556841600000,5967466.560602684
1556928000000,4828733.418070598
1557014400000,2373076.008804771
1557100800000,2646003.170985355
1557187200000,4031985.293164879
1557273600000,2950832.608932231
1557360000000,2146002.827990107
1557446400000,3816858.1272905534
1557532800000,7771947.106328975
1557619200000,12644633.504685078
1557705600000,17282002.997800354
1557792000000,72534590.53999157
1557878400000,98251438.74888398
1557964800000,48234032.897789635
1558051200000,58419125.852293596
1558137600000,168823052.56284595
1558224000000,56237389.240338296
1558310400000,139262475.8404694
1558396800000,392858767.1612495
1558483200000,696647294.9053901
1558569600000,288364882.8165133
1558656000000,416431723.6133023
1558742400000,151057259.37115043
1558828800000,147967215.62507176
1558915200000,95178261.24083906
1559001600000,77853505.5753421
1559088000000,92800163.63645634
1559174400000,3988206.4294172465
1559260800000,49505071.82437271
1559347200000,57155721.043781154
1559433600000,55810055.02566798
1559520000000,30773342.051590607
1559606400000,30733193.14056267
1559692800000,81555692.63318744
1559779200000,91943585.65713398
1559865600000,92096248.46087883
1559952000000,38703199.065020114
1560038400000,63273397.975974925
1560124800000,71404139.27415243
1560211200000,53479139.98113877
1560297600000,44491000.902283095
1560384000000,45489808.02600256
1560470400000,57059260.53866467
1560556800000,45609709.02514853
1560643200000,41376359.44770077
1560729600000,39432554.45913444
1560816000000,33740043.09616906
1560902400000,31736411.32730231
1560988800000,54183244.37969357
1561075200000,35401143.90807466
1561161600000,42987217.52297043
1561248000000,62292809.764565036
1561334400000,38492722.83076165
1561420800000,19311226.208773367
1561507200000,27817296.088681426
1561593600000,64540534.11535855
1561680000000,71947730.25663866
1561766400000,50630118.86531852
1561852800000,98174967.19698636
1561939200000,66977116.339674614
1562025600000,34688711.07213785
1562112000000,54515200.950424954
1562198400000,46923166.17563198
1562284800000,35399057.682218626
1562371200000,29338015.905113272
1562457600000,12546472.907332009
1562544000000,14691072.90233989
1562630400000,20897547.41435909
1562716800000,27542262.30685972
1562803200000,43493929.46800774
1562889600000,27648674.35241354
1562976000000,24209839.450270507
1563062400000,36346886.02484361
1563148800000,23341262.550038844
1563235200000,18281687.84957352
1563321600000,17457787.11768699
1563408000000,19960944.14784561
1563494400000,17592496.861752912
1563580800000,7977281.577029932
1563667200000,10031424.458021088
1563753600000,6141617.928672328
1563840000000,8132839.839537454
1563926400000,7783672.729019597
1564012800000,11058273.883080274
1564099200000,7970652.140126811
1564185600000,7878830.44255529
1564272000000,7216487.351203982
1564358400000,5276318.936049708
1564444800000,4293960.764639495
1564531200000,4385153.226614522
1564617600000,6685808.752269515
1564704000000,8023071.013067519
1564790400000,8551526.670006622
1564876800000,6016679.863284179
1564963200000,6237145.083379354
1565049600000,31353815.806671806
1565136000000,92919397.14975846
1565222400000,125670298.28229013
1565308800000,52943836.56496911
1565395200000,31448914.15180711
1565481600000,42290099.11481239
1565568000000,77616926.0451504
1565654400000,64533899.50353498
1565740800000,46095578.08825302
1565827200000,48449435.812742
1565913600000,25803411.53485523
1566000000000,23685917.332239874
1566086400000,19901169.183868513
1566172800000,16468807.128727045
1566259200000,31626618.914435294
1566345600000,21782359.904134385
1566432000000,27841103.494700555
1566518400000,37734209.919448555
1566604800000,33563242.92234369
1566691200000,23163269.1402363
1566777600000,11800360.047821794
1566864000000,12309280.897329418
1566950400000,15133909.197657738
1567036800000,11416698.784123452
1567123200000,10100495.040464304
