Date,Market Cap
1597795200000,0.0
1597881600000,0.0
1597968000000,0.0
1598054400000,0.0
1598140800000,4028277492.3881054
1598227200000,3630430965.6868463
1598313600000,4162344881.7015166
1598400000000,4910960800.05402
1598486400000,5508438431.636099
1598572800000,5147685413.841153
1598659200000,5563188700.133332
1598745600000,5580674883.763024
1598832000000,5350103716.769489
1598918400000,5712939724.608923
1599004800000,5693335995.934683
1599091200000,5597505846.232816
1599177600000,5294708814.664548
1599264000000,4675680671.656081
1599350400000,3750820473.971468
1599436800000,4394131227.7377405
1599523200000,4190737575.784357
1599609600000,3891004373.7933345
1599696000000,4298181268.775718
1599782400000,4177237545.060083
1599868800000,4216287873.46031
1599955200000,4663414090.094169
1600041600000,4819470920.9595585
1600128000000,4874640596.625649
1600214400000,4673343463.456086
1600300800000,4634502327.79378
1600387200000,4871310608.622429
1600473600000,4771593286.01857
1600560000000,4511663057.978728
1600646400000,4287331139.3953447
1600732800000,3770969365.206551
1600819200000,3807699809.7726593
1600905600000,3701917991.0629163
1600992000000,4024415210.879658
1601078400000,4036996777.5289283
1601164800000,3981431937.9363737
1601251200000,3966805487.8693743
1601337600000,4015168631.8723865
1601424000000,4123709369.6045084
1601510400000,3998481295.7904816
1601596800000,3982054342.146103
1601683200000,3786983100.945344
1601769600000,3739978579.4404645
1601856000000,3849818336.1017737
1601942400000,3833319535.2399874
1602028800000,3440251736.5558577
1602115200000,3541978347.8554893
1602201600000,3769762007.0828257
1602288000000,3921415690.922872
1602374400000,3919459351.7433486
1602460800000,3916199449.3647904
1602547200000,3977129133.2757235
1602633600000,3915494879.7760305
1602720000000,3867261708.4269414
1602806400000,3777390476.4718733
1602892800000,3609407515.0339217
1602979200000,3658072954.9526196
1603065600000,3790640346.1402893
1603152000000,3671134189.284116
1603238400000,3604225667.8517904
1603324800000,3812512446.0483255
1603411200000,3939180404.081174
1603497600000,3933812312.373021
1603584000000,4020658006.777102
1603670400000,4012939180.8089256
1603756800000,4329655077.1763115
1603843200000,4340749573.937261
1603929600000,4034473421.2102537
1604016000000,3764515251.518611
1604102400000,3791580626.3780184
1604188800000,3874741303.6816278
1604275200000,3895006456.472724
1604361600000,3739887980.0737333
1604448000000,3734301175.4767933
1604534400000,3787360078.116946
1604620800000,3937088642.1498547
1604707200000,4258511485.891999
1604793600000,3945482202.1835647
1604880000000,4078246608.5763006
1604966400000,4036915102.2553153
1605052800000,4109275213.3344407
1605139200000,4142055650.2154307
1605225600000,4082668445.386233
1605312000000,4230663243.511702
1605398400000,4162232116.8495955
1605484800000,4077484365.323717
1605571200000,4179039016.9363775
1605657600000,4503849621.370429
1605744000000,4363793226.847716
1605830400000,4437744294.637405
1605916800000,4882026485.544076
1606003200000,5380273377.455998
1606089600000,5170209964.717677
1606176000000,5467632721.652316
1606262400000,5349446030.631042
1606348800000,4944330443.97678
1606435200000,4481218213.2427435
1606521600000,4472460027.798345
1606608000000,4574371937.667865
1606694400000,4847631627.853293
1606780800000,5021807204.881335
1606867200000,4783025652.238981
1606953600000,5133075936.979941
1607040000000,5064584908.140408
1607126400000,4723585460.440241
1607212800000,4859029118.679096
1607299200000,4812002430.024476
1607385600000,4750708655.5933
1607472000000,4473125093.332668
1607558400000,4580216020.823783
1607644800000,4520011663.465658
1607731200000,4350296965.757761
1607817600000,4455620171.257192
1607904000000,4593849679.408428
1607990400000,4612926971.9815445
1608076800000,4983814223.593981
1608163200000,5051770600.2730875
1608249600000,5043374200.259078
1608336000000,5047179446.47409
1608422400000,5043012871.235929
1608508800000,4884986668.975207
1608595200000,4642851803.926471
1608681600000,4875242737.61714
1608768000000,4489530313.422168
1608854400000,4859778621.300656
1608940800000,4939071509.721283
1609027200000,4920780281.244822
1609113600000,4917775037.589005
1609200000000,6274967873.493339
1609286400000,7217589339.709585
1609372800000,6890483558.510944
1609459200000,8790589451.482008
1609545600000,7876734640.506003
1609632000000,8778072861.213175
1609718400000,9839572847.117577
1609804800000,8767297086.336569
1609891200000,9268615029.823357
1609977600000,9667925163.928446
1610064000000,9154780364.803495
1610150400000,8872846060.524126
1610236800000,9332171957.95746
1610323200000,8899676317.009953
1610409600000,7889136044.384198
1610496000000,7874265559.834409
1610582400000,10463214371.418743
1610668800000,13710583025.260971
1610755200000,12518186422.369808
1610841600000,17454759345.0311
1610928000000,16170957365.959196
1611014400000,15611727621.338995
1611100800000,15867491203.42768
1611187200000,17124488269.973804
1611273600000,15578426592.67866
1611360000000,16466661831.919771
1611446400000,17702992560.13173
1611532800000,17273184189.924995
1611619200000,16515904649.551546
1611705600000,16415459288.594057
1611792000000,14798283723.454659
1611878400000,16254766558.700006
1611964800000,16183669590.285444
1612051200000,15755706707.425257
1612137600000,15447495133.606997
1612224000000,15718566326.160374
1612310400000,16703247515.16536
1612396800000,19971174479.345352
1612483200000,19067536675.01821
1612569600000,20065986931.370617
1612656000000,19582739051.288105
1612742400000,18891743103.597805
1612828800000,22114659632.659473
1612915200000,22334799741.81557
1613001600000,22734504386.84818
1613088000000,24161179429.366028
1613174400000,27616676384.90755
1613260800000,27007038181.38601
1613347200000,26227319235.22934
1613433600000,26566488356.9671
1613520000000,29114114011.07639
1613606400000,30712299898.00881
1613692800000,30015246212.949078
1613779200000,33723084919.03054
1613865600000,37257080664.757454
1613952000000,37996210717.6472
1614038400000,36345028065.35592
1614124800000,33192737847.942608
1614211200000,32697522066.641846
1614297600000,30403400398.56049
1614384000000,30323219597.905197
1614470400000,32494177264.131943
1614556800000,32724468747.04945
1614643200000,34482548793.082504
