Date,Price,Market Cap,24 Hour Trading Vol
2021-09-02,32.97277073071684,33822604572.48581,3159549414.572988
2021-09-03,31.864305506316025,32719602764.601856,1792704918.9237337
2021-09-04,33.43097155843943,34222384278.98811,1894789965.7705665
2021-09-05,32.488914403134835,33466123091.017315,1155544794.471392
2021-09-06,34.274432165434725,35142925872.48066,1262460653.608827
2021-09-07,34.22739903407088,35143731453.00108,1659932503.4548569
2021-09-08,27.926488890687644,28688050254.74506,4111825922.313873
2021-09-09,27.531978243944284,28490126294.132744,2523472271.321018
2021-09-10,29.689510289564407,30643022045.922634,2236812413.367374
2021-09-11,28.996715238323496,29788383579.59864,2729974247.8725038
2021-09-12,31.43064687183972,32286865041.88081,1677342484.665311
2021-09-13,35.75990641335851,37027846170.79269,3341446624.441163
2021-09-14,34.81777544563242,35812324937.10864,5604723293.868191
2021-09-15,37.53172439963404,38788253004.43867,2939726407.270585
2021-09-16,36.32933883533318,37410339125.7701,1625848750.932562
2021-09-17,35.549524255890255,36546026114.95362,1710265888.0050788
2021-09-18,33.09227314887529,34034533042.46009,1782611570.3137794
2021-09-19,34.934410728513505,36039068294.78999,1327354227.9320111
2021-09-20,33.7407233723622,34807420627.91072,1019941670.7607338
2021-09-21,28.333626600911884,28858484282.205788,2884063141.216121
2021-09-22,25.94204388623756,26596968281.658463,2393207898.4139647
2021-09-23,31.41067815412838,32330431374.67911,2179016958.3430533
2021-09-24,33.464521782542995,34457686867.44408,1701994083.1513853
2021-09-25,30.768722950317557,32097307439.380383,2858400513.0512323
2021-09-26,30.04378117695469,31000841342.569416,1508016469.170687
2021-09-27,28.73970131790469,29660694061.66691,1910397670.076767
2021-09-28,27.67820657740941,28750637839.83791,1239547492.5131752
2021-09-29,26.225564399871853,27312849334.235485,1133874857.211548
2021-09-30,27.327637141304372,28251846107.37401,1141653463.512733
2021-10-01,28.618114087839533,29647004904.201897,946076212.7442868
2021-10-02,31.978847883259032,33124711534.88856,1539100178.7016811
2021-10-03,32.19539836627864,33366977888.09331,1093592994.3993373
2021-10-04,32.200486900159035,33433185196.45586,981313959.1390125
2021-10-05,31.185245935073063,32355047103.451736,1068187920.8816576
2021-10-06,31.541054456229364,32811530483.49409,1153342607.52326
2021-10-07,32.485705866217415,33631272711.70877,1673853881.1569786
2021-10-08,33.83145977239081,35072084816.551285,2437285587.375258
2021-10-09,33.370044760833935,34620498524.94477,1340022268.8006043
2021-10-10,36.37369846838656,37802353613.87512,1629814362.5436416
2021-10-11,34.34298721225934,35710512172.95275,1612950927.4838629
2021-10-12,34.113785679254384,35325841250.25503,1433542116.6139305
2021-10-13,35.13048155416554,36538467935.6122,1663686691.70196
2021-10-14,41.72781217437264,43402384032.36916,4527734457.71567
2021-10-15,40.72059212201172,42297076381.17521,2834739999.404916
2021-10-16,43.5866296137355,45369612052.93674,3340306020.12635
2021-10-17,41.968290433109175,43859273192.05522,2044464416.564224
2021-10-18,42.12994623897843,43742927172.28111,1678390358.3639565
2021-10-19,41.14152379788144,42776996273.43379,1670187843.7146287
2021-10-20,41.42023049372784,43172393924.76975,1362586696.1227024
2021-10-21,44.55324022965871,46502735484.6576,2051643382.724359
2021-10-22,43.00191330948035,44853525407.92835,2259319122.651668
2021-10-23,43.76861008364971,45743493577.48053,2422252174.461146
2021-10-24,44.12639396425712,45949461091.81612,1133605760.268365
2021-10-25,42.52360241274431,44266068982.239525,1174173107.44725
2021-10-26,44.59331921239614,46565972980.72428,1262328203.4107306
2021-10-27,45.302770817549685,47076289145.00864,1663350142.7556872
2021-10-28,40.48819618495527,42320923634.55647,2822544773.7466774
2021-10-29,42.07344049828672,43915913929.21665,2837544491.9542346
2021-10-30,44.12376816409454,46048093042.8942,2174026709.4708204
2021-10-31,42.736192329791095,44630826101.60116,921954043.1230278
2021-11-01,42.81690939370991,44886129168.90644,1166429150.468254
2021-11-02,50.09269045865121,52530888832.48173,4318501726.145254
2021-11-03,51.27829191261836,53365191562.93175,2182640237.254208
2021-11-04,53.33615766815946,55783091481.4853,3252716884.514119
2021-11-05,54.14285984546231,56578310063.02544,2697750494.53814
2021-11-06,51.99074565799904,54378059923.01447,1720857363.0911849
2021-11-07,52.07770442889012,54554740326.24517,1627969789.0787375
2021-11-08,52.39636639694776,54856754672.34203,1340475200.625873
2021-11-09,53.39305737496087,56053826261.21133,1651861930.014712
2021-11-10,50.96942903851561,53615095611.95095,1748304840.7502017
2021-11-11,46.99648883017275,49245687240.40879,3042657593.423193
2021-11-12,47.82785067139819,50255317535.37581,1783298683.2010467
2021-11-13,46.11537592517483,48284481979.40985,1891156861.5722303
2021-11-14,47.275224791841616,49560802050.11947,1068657955.267484
2021-11-15,46.59144271186327,48616511838.581566,844253258.6828798
2021-11-16,44.93714053035325,47241284463.34242,1101847678.233345
2021-11-17,41.18319811384895,43398597488.69447,2820151302.868465
2021-11-18,42.6861490104601,44819576742.965065,1788604885.741558
2021-11-19,38.926188899914,41137039675.12412,1985512677.7768087
2021-11-20,41.42920166167476,43630032597.80758,1421375199.7158933
2021-11-21,42.18478608668797,44503624182.3523,942752211.5820888
2021-11-22,42.58084389913225,45167296661.409134,1105619165.4750638
2021-11-23,39.46031392069308,41758139803.88602,1273900351.13475
2021-11-24,40.89380081135477,43155813816.60871,1022163840.9830972
2021-11-25,38.338259845831686,40623954497.32558,990884789.2227674
2021-11-26,39.3973876308258,41769419055.51868,1061523199.1464256
2021-11-27,34.607328982708594,36623738524.83695,1990184283.7149525
2021-11-28,34.95133852170145,36923137591.07219,879872172.5632542
2021-11-29,35.64442850483728,37772947847.735794,1345484276.184666
2021-11-30,37.1882620027123,39610271572.13685,1096283142.8420017
2021-12-01,38.003426416904354,40350744977.338905,1373406877.464189
2021-12-02,36.69905708848537,38940235497.91298,1100787168.1851666
2021-12-03,35.72071372962105,38020300996.14989,870059822.7496377
2021-12-04,33.797058582536444,35994478947.066925,1176870278.2351947
2021-12-05,29.277802791950165,31100610008.46488,2556537289.326508
2021-12-06,28.290659708129795,29998972084.677536,1275046140.7495067
2021-12-07,28.275803567681336,30045183844.325577,1738242139.5823915
2021-12-08,30.343726589287844,32206355695.974754,1579164770.1548488
2021-12-09,29.81682528014429,31627251203.396294,1181804681.8365912
2021-12-10,27.014186624811703,28884963331.47965,1069872318.3930649
2021-12-11,26.557637832512125,28443367930.50603,1215820047.05959
2021-12-12,27.74464744086527,29507420179.870304,1053957136.113929
2021-12-13,29.5600373761154,31425235076.101345,754187548.973305
2021-12-14,25.932313811594845,27635661681.994724,1099903245.3700864
2021-12-15,26.18198352434353,27776696297.039307,1035781763.9881892
2021-12-16,27.231332106149463,28682452365.937973,1427962620.7600164
2021-12-17,26.002561395415963,27675798693.906647,1297342225.9638927
2021-12-18,24.76511211431636,26416068626.61753,1006604899.8237394
2021-12-19,25.55648562112267,27260000560.942574,750325433.6941878
2021-12-20,24.802747465478337,26529707389.43836,618517652.2460241
2021-12-21,24.23642926385144,25931679868.20374,789581277.3226116
2021-12-22,25.274795319137755,27078881471.485497,752694540.9301143
2021-12-23,27.288277179201177,29167743983.92905,1160469145.6087036
2021-12-24,29.239632207049347,31173032224.78567,1315971444.8437622
2021-12-25,28.157889269866587,30096279470.711548,876002452.4345791
2021-12-26,28.94915717480624,31022208369.71725,562403880.4516754
2021-12-27,31.420552375463284,33550554796.09437,1385818214.8027556
2021-12-28,31.046054786643506,33302241419.428368,1440198029.352226
2021-12-29,28.030041142425592,30133454586.661674,2004953651.9929783
2021-12-30,26.74692141055144,28482916518.77573,1417025633.0025003
2021-12-31,27.53836772217654,29412068041.195526,1056266379.5992932
2022-01-01,26.737095973322056,28732998502.746277,1029198943.9670718
2022-01-02,28.641423056433503,30517681838.453594,650806340.6952845
2022-01-03,29.76663909151273,31944115354.77421,1076715455.9372327
2022-01-04,30.15170108918123,32436340090.242737,1461765935.1203914
2022-01-05,28.85560896706936,31537656135.75426,1312142515.8722837
2022-01-06,26.88794754649635,28936275424.478165,1517014108.0554445
2022-01-07,26.81810933164343,28843259208.714306,1281481231.3562808
2022-01-08,24.966617574613625,26779237851.543533,2220537714.3123727
2022-01-09,24.051793062157824,25923977117.20303,1258983747.847014
2022-01-10,24.65132946490016,26407621531.276527,1087184419.1135013
2022-01-11,23.773314178362128,25456977504.43002,1414107986.2645206
2022-01-12,25.549876615214743,27475553928.56419,1276554183.5632813
2022-01-13,27.349144715858586,29399262365.304707,1159766365.0459332
2022-01-14,25.836341318657578,27917785563.580727,1118039838.09577
2022-01-15,27.748763536504452,29684561956.36822,1484988317.430836
2022-01-16,27.778986859944958,29895862458.44073,915517798.381983
2022-01-17,27.738117191121205,29789790006.807438,1049845646.3621528
2022-01-18,25.75150585821581,27670413006.059025,1170420006.1762898
2022-01-19,25.11805341100664,27020370467.037605,1087004448.6463797
2022-01-20,24.16278136450033,26125537293.84224,957657579.364165
2022-01-21,23.02433121117125,24969517569.592182,988320911.00652
2022-01-22,19.574187609576683,21173684730.274296,1979544572.036382
2022-01-23,18.28708783426802,19674934664.12584,2455316924.7197995
2022-01-24,18.80267115693981,20234576752.466,1420665035.5397663
2022-01-25,18.126485578434096,19558589660.8442,1955649017.7112184
2022-01-26,18.5395852346935,19987558900.912,1234858143.1858609
2022-01-27,18.10492562402364,19665313790.58067,1451660664.4299476
2022-01-28,18.18946807468125,19501146889.39568,1020174861.693886
2022-01-29,18.372851407945653,19806520731.82455,820374496.7826016
2022-01-30,18.76352083387839,20151361693.38701,607122616.9946909
2022-01-31,18.22153687151452,19651471274.50926,605567191.7940992
2022-02-01,19.456703840135145,20922623770.2995,943068662.2311252
2022-02-02,19.64032263624118,21259400427.022354,897937499.674754
2022-02-03,18.84269861214864,20314239323.80025,981092196.1154816
2022-02-04,18.76318690237329,20253940808.552387,747076284.5884506
2022-02-05,20.49371484142508,21920795400.66965,936097374.8445774
2022-02-06,21.410655041263617,23208237609.594383,1078480125.1055317
2022-02-07,21.93454476389413,23630077327.0498,669179973.8590842
2022-02-08,22.421151190170697,24285830156.680973,1094307998.8477252
2022-02-09,21.71696026276189,23527048022.776836,1178072579.252564
