Date,24 Hour Trading Vol
1597795200000,82413981.29681122
1597881600000,82413981.29681122
1597968000000,49511744.88463916
1598054400000,51233752.827103466
1598140800000,473920951.2911821
1598227200000,335685225.4482104
1598313600000,395502571.8989607
1598400000000,729611892.217292
1598486400000,853376793.3117362
1598572800000,995432623.197182
1598659200000,584978197.1298553
1598745600000,407313299.8601509
1598832000000,366896197.48982257
1598918400000,430398059.7192618
1599004800000,472601408.55368245
1599091200000,485766767.0734896
1599177600000,630783985.0451007
1599264000000,676657581.6459368
1599350400000,595268790.8541288
1599436800000,511543436.75403696
1599523200000,365705934.9831117
1599609600000,234920666.902606
1599696000000,274399152.6284701
1599782400000,254092704.72602594
1599868800000,212155209.23847777
1599955200000,317307477.3197743
1600041600000,413410119.80475265
1600128000000,368584203.1748962
1600214400000,301361216.948819
1600300800000,272070780.6235744
1600387200000,299530704.44409996
1600473600000,218845784.12899387
1600560000000,180793689.67015743
1600646400000,277405320.53644466
1600732800000,376122862.04748017
1600819200000,207312314.25066918
1600905600000,208272484.1319433
1600992000000,212165515.13304597
1601078400000,176573807.95552978
1601164800000,124028159.47280042
1601251200000,123873259.31149642
1601337600000,192688341.9893024
1601424000000,200465046.6652287
1601510400000,131549097.16661954
1601596800000,185800897.37967393
1601683200000,205627933.56633562
1601769600000,104601491.58937459
1601856000000,89731299.09326749
1601942400000,132019868.42462733
1602028800000,210625817.43183962
1602115200000,216001362.39253852
1602201600000,214716289.57457
1602288000000,182371173.03073755
1602374400000,163446062.4110077
1602460800000,124735788.70912461
1602547200000,188455914.277421
1602633600000,155609893.3297254
1602720000000,168709011.56224796
1602806400000,143464781.4780979
1602892800000,161294195.66031703
1602979200000,69398889.68866682
1603065600000,84816935.22137997
1603152000000,95007120.32225177
1603238400000,148089643.50211453
1603324800000,174236165.96079922
1603411200000,146291489.18888167
1603497600000,164831205.4380136
1603584000000,120332452.89074594
1603670400000,108292827.394825
1603756800000,274074972.02018064
1603843200000,265898434.61678487
1603929600000,202108505.00692162
1604016000000,200320469.3863818
