Date,24 Hour Trading Vol
1586563200000,92672667.43447028
1586649600000,49458692.875223994
1586736000000,37821009.955602355
1586822400000,19579214.89293177
1586908800000,17523533.049867075
1586995200000,12659541.408408837
1587081600000,23132895.9095158
1587168000000,10227034.752456626
1587254400000,10199318.163159857
1587340800000,9789186.730548004
1587427200000,8763891.031037511
1587513600000,9610841.993019182
1587600000000,18146790.14448149
1587686400000,13659849.485801896
1587772800000,8959427.13964603
1587859200000,7324961.274114759
1587945600000,8493459.048447348
1588032000000,7534010.521157354
1588118400000,7387289.032147021
1588204800000,8964597.270530097
1588291200000,5182978.537733341
1588377600000,4174109.6429038513
1588464000000,3457574.5570013877
1588550400000,3375393.730010124
1588636800000,3467483.256730908
1588723200000,2903980.8568524625
1588809600000,2715223.2877061805
1588896000000,3385522.0174709754
1588982400000,2493703.55942783
1589068800000,2126230.1519960337
1589155200000,2370841.7230691817
1589241600000,2113480.526002199
1589328000000,2182277.4116870984
1589414400000,2337721.3827509126
1589500800000,548910.1111122454
1589587200000,1837728.914580343
1589673600000,2286736.274938201
1589760000000,2950437.821089827
1589846400000,3280890.995949265
1589932800000,2375972.6144311675
1590019200000,2306268.656301432
1590105600000,2791803.410911919
1590192000000,3449950.8698416166
1590278400000,2624526.4581755586
1590364800000,2831384.6236669393
1590451200000,4453912.36455054
1590537600000,2703457.5841550757
1590624000000,2545885.09382515
1590710400000,2654599.496858454
1590796800000,2051249.6504508469
1590883200000,2439529.3289575824
1590969600000,1936502.3610925872
1591056000000,2232352.346863049
1591142400000,1384105.1497734163
1591228800000,888236.6647254211
1591315200000,863889.7763493777
1591401600000,4253926.368138953
1591488000000,1644975.9479360643
1591574400000,778127.9330190483
1591660800000,1450401.0511809927
1591747200000,934660.1510810163
1591833600000,1145633.2872963657
1591920000000,1164520.213589104
1592006400000,962192.2023448921
1592092800000,753788.2633049818
1592179200000,915552.325663399
1592265600000,1052111.2592694547
1592352000000,679085.216200979
1592438400000,704810.1888912406
1592524800000,1372641.01989903
1592611200000,7055205.212782311
1592697600000,1745226.9861953105
1592784000000,2287434.9791924166
1592870400000,1654719.03275172
1592956800000,1383543.515394181
1593043200000,2827321.0318965996
1593129600000,1804323.6591062366
1593216000000,1673667.3915581722
1593302400000,1710200.3756398568
1593388800000,3419777.1925617917
1593475200000,2179078.5022104667
1593561600000,4200596.310608971
1593648000000,1840101.230846373
1593734400000,1796842.5276823917
1593820800000,1136961.5458983239
1593907200000,1683516.1067310176
1593993600000,3820984.230135418
1594080000000,1164528.5162276954
1594166400000,1711217.8737984726
1594252800000,2258517.8140890417
1594339200000,2615952.924425641
1594425600000,1871221.381625289
1594512000000,1733700.4838324187
1594598400000,4779890.404796757
1594684800000,4064986.8593240106
1594771200000,2236363.0616940595
1594857600000,3361791.9274219424
1594944000000,9296866.059843082
1595030400000,11550958.719088707
1595116800000,2951092.759333697
1595203200000,2231346.892892173
1595289600000,3041235.988885012
1595376000000,4296502.831840978
1595462400000,5381567.012406718
1595548800000,3051275.6707602446
1595635200000,2030487.6493153644
1595721600000,9847485.817662286
1595808000000,9916449.44921899
1595894400000,34618880.39774075
1595980800000,9748575.381711468
1596067200000,11129957.57810826
1596153600000,5611511.032735667
1596240000000,5087571.122031662
1596326400000,4748192.135285872
1596412800000,6698349.656645603
1596499200000,5778334.689310662
1596585600000,5584908.268188476
1596672000000,5569521.620614501
1596758400000,10399801.556090286
1596844800000,7707429.070748664
1596931200000,10257501.939669047
1597017600000,11357917.296250584
1597104000000,22017721.74290488
1597190400000,34022534.26369051
1597276800000,27350570.77388378
1597363200000,28936940.781297173
1597449600000,19041477.056082636
1597536000000,13945414.886381749
1597622400000,10367526.298214646
1597708800000,11222688.377130892
1597795200000,29613499.054796744
1597881600000,15448650.496923096
1597968000000,13595404.010378797
1598054400000,12006369.819543839
1598140800000,10159244.74494122
1598227200000,11705563.476910876
1598313600000,15583655.536926841
1598400000000,12533596.20470018
1598486400000,22112806.023894925
1598572800000,21498130.288651012
1598659200000,26740109.116042912
1598745600000,14534080.230702233
1598832000000,22083311.984774828
1598918400000,19476155.185270272
1599004800000,16073140.847875303
1599091200000,23121094.981106814
1599177600000,27187766.957454216
1599264000000,17857611.36846
1599350400000,25742235.853560265
1599436800000,18512975.690539997
1599523200000,15992080.626502352
1599609600000,10503232.091517104
1599696000000,46180176.27343093
1599782400000,31817980.375814505
1599868800000,16519855.116028652
1599955200000,10193775.121683143
1600041600000,15375145.93697348
1600128000000,21853783.60876622
1600214400000,12635260.000412077
1600300800000,24795333.687555198
1600387200000,21791980.63219644
1600473600000,22533255.903117426
1600560000000,10943760.457857545
1600646400000,9294739.741029434
1600732800000,19270693.968702458
1600819200000,18874481.49614106
1600905600000,14564763.145004692
1600992000000,16633162.873780875
1601078400000,13618464.796439826
1601164800000,8801854.27770789
1601251200000,7557998.443943798
1601337600000,9309539.826511212
1601424000000,6850416.403733073
1601510400000,5787535.353310377
1601596800000,8826242.176135253
1601683200000,14212990.242723487
1601769600000,5964945.748663193
1601856000000,7148795.3663304895
1601942400000,8274088.030812653
1602028800000,12053371.14959094
1602115200000,14026928.603023551
1602201600000,18962028.194038983
1602288000000,14326709.102963934
1602374400000,10183145.724821746
1602460800000,7287675.814385024
1602547200000,15148498.562808538
1602633600000,13892838.741344552
1602720000000,10350998.488724299
1602806400000,8122715.968983821
1602892800000,15223420.219593452
1602979200000,6335659.683846947
1603065600000,5687385.028653056
1603152000000,8565815.857466063
1603238400000,15641566.709200725
1603324800000,23297280.721893147
1603411200000,13454997.575523896
1603497600000,11186213.356340406
1603584000000,6919606.692459674
1603670400000,9185870.299509026
1603756800000,13591649.240590198
1603843200000,15297050.598319847
1603929600000,15939411.515576778
1604016000000,8662606.661041781
1604102400000,9349348.871776775
1604188800000,6702913.199915457
1604275200000,7044518.693985352
1604361600000,6491093.9037773525
1604448000000,6668083.606459433
1604534400000,13444944.225189563
1604620800000,10875990.980387984
1604707200000,29260208.082079533
1604793600000,69505254.93434788
1604880000000,35274009.490947016
1604966400000,23430879.829114553
1605052800000,17683772.994641323
1605139200000,17995064.27824164
1605225600000,14316052.703740103
1605312000000,10853681.100996608
1605398400000,7480703.339548037
1605484800000,17895366.80890147
1605571200000,20610242.317284264
1605657600000,15969353.057183925
1605744000000,13848265.661515675
1605830400000,9316529.247631349
1605916800000,10371769.862920254
1606003200000,25366504.823793355
1606089600000,20574885.270062737
1606176000000,18928875.39550107
1606262400000,32072469.88442561
1606348800000,31314180.50158886
1606435200000,41413742.502415486
1606521600000,16043158.39733107
1606608000000,13543976.251381855
1606694400000,7475716.686282049
1606780800000,10302108.662414199
1606867200000,15857429.667479658
1606953600000,20110298.14090546
1607040000000,26145331.304000676
1607126400000,12376166.936333302
1607212800000,10627298.671877306
1607299200000,10598081.573961524
1607385600000,10468359.685002154
1607472000000,17112369.527682714
1607558400000,16742998.45128931
1607644800000,9081181.441213774
1607731200000,10757763.654799256
1607817600000,9176582.194922846
1607904000000,10831419.615199426
1607990400000,10852348.235007472
1608076800000,25707468.385520007
1608163200000,20667383.028789427
1608249600000,19771583.134829283
1608336000000,9944183.27492898
1608422400000,11133539.429365838
1608508800000,11294828.80348789
1608595200000,10231076.96252841
1608681600000,14598569.95920073
1608768000000,21811152.391227532
1608854400000,11669615.744971463
1608940800000,11302457.898446823
1609027200000,8569139.626475705
1609113600000,15721103.749787897
1609200000000,16248544.099952295
1609286400000,34126955.314970545
1609372800000,16897738.266745638
1609459200000,17111375.741750743
1609545600000,32991393.10011804
1609632000000,41366106.07008067
1609718400000,71243785.08334851
1609804800000,74768826.60691226
1609891200000,65041612.88843685
1609977600000,66770224.861168616
1610064000000,219251174.2197483
1610150400000,286755149.1133893
1610236800000,120168621.41585141
1610323200000,80904486.74204415
1610409600000,106045335.58882752
1610496000000,97551374.06150249
1610582400000,75016318.35179248
1610668800000,76404702.33595315
1610755200000,58075508.18361369
1610841600000,99803415.70677254
1610928000000,93623327.60068645
1611014400000,92855359.6361952
1611100800000,70082464.78928855
1611187200000,58455688.05431196
1611273600000,56210951.531339064
1611360000000,78912922.70962742
1611446400000,34563933.459064916
1611532800000,39857016.48670482
1611619200000,102071940.74413401
1611705600000,99915130.853126
1611792000000,41769652.736767605
1611878400000,39406683.91005037
1611964800000,56780983.11915729
1612051200000,67081650.437249236
1612137600000,97446415.859447
1612224000000,46965792.231593795
1612310400000,123805679.78884633
1612396800000,94154842.87095357
1612483200000,136705073.21189842
1612569600000,122560651.23753116
1612656000000,134130068.36753744
1612742400000,133124403.50118582
1612828800000,198992540.37720096
1612915200000,155211915.61724132
1613001600000,151648521.93150106
1613088000000,201126010.15108156
1613174400000,114926769.55619727
1613260800000,116673415.15525527
1613347200000,111434979.06446631
1613433600000,109980858.18916675
1613520000000,72282574.1446148
1613606400000,95778536.21248828
1613692800000,93285838.88247588
1613779200000,337882476.3629094
1613865600000,151686888.40429655
1613952000000,185663015.63880062
1614038400000,745502104.7831652
1614124800000,1244332504.0368009
1614211200000,653765450.5243506
1614297600000,528005152.61285347
1614384000000,439215087.7936575
1614470400000,331645301.8971598
1614556800000,388225411.00663006
1614643200000,392440888.40344346
1614729600000,225140396.16056278
1614816000000,196774080.8443388
1614902400000,147658517.89297044
1614988800000,114430118.94230543
1615075200000,151724548.43234462
1615161600000,176392184.74589956
1615248000000,135033736.39428464
1615334400000,167995189.73188934
1615420800000,146460475.43541464
1615507200000,296645197.9026507
